YEAR,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9141,Semiconductor Processors,detailed,"3,710",34.6,3.406,19.38,17.56,"36,520",2.1,12.38,14.25,17.07,20.15,23.71,"25,750","29,630","35,510","41,910","49,310",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9151,Photographic Process Workers and Processing Machine Operators,detailed,80,13.4,0.069,0.40,17.53,"36,460",6.0,10.61,12.91,16.60,20.88,23.80,"22,070","26,860","34,530","43,420","49,510",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,**,**,**,**,17.54,"36,480",5.7,12.97,14.31,16.91,20.37,23.49,"26,980","29,770","35,170","42,360","48,870",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,100,23.0,0.092,0.73,16.75,"34,840",5.3,11.03,13.06,16.58,20.82,22.98,"22,940","27,170","34,490","43,290","47,800",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9194,Etchers and Engravers,detailed,200,16.1,0.181,2.63,15.86,"32,990",7.6,10.37,11.60,14.84,18.50,24.17,"21,560","24,130","30,880","38,480","50,280",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,300,36.3,0.277,0.99,19.78,"41,150",4.6,11.33,13.27,16.92,25.46,30.81,"23,570","27,590","35,180","52,950","64,070",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,510,12.6,0.472,0.71,19.91,"41,420",3.0,11.85,16.69,20.47,23.11,26.77,"24,650","34,710","42,580","48,080","55,690",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9197,Tire Builders,detailed,**,**,**,**,14.87,"30,930",4.0,12.03,12.91,14.39,16.74,18.74,"25,010","26,850","29,930","34,810","38,980",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9198,Helpers--Production Workers,detailed,"2,680",8.1,2.461,0.77,15.65,"32,550",1.9,10.55,12.34,14.82,18.44,22.34,"21,930","25,660","30,820","38,360","46,460",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9199,"Production Workers, All Other",detailed,"4,390",5.0,4.031,2.30,15.72,"32,700",4.8,9.60,10.85,13.76,19.99,25.65,"19,970","22,560","28,620","41,580","53,360",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-0000,Transportation and Material Moving Occupations,major,"72,460",2.7,66.552,0.96,17.48,"36,360",2.5,9.76,11.54,15.40,20.83,26.86,"20,310","24,010","32,040","43,330","55,860",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-1011,Aircraft Cargo Handling Supervisors,detailed,50,10.4,0.045,0.92,26.13,"54,340",4.9,16.45,20.36,23.62,29.77,43.10,"34,220","42,340","49,120","61,930","89,660",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,"1,170",8.2,1.078,0.84,23.15,"48,150",2.4,15.62,17.38,21.27,27.61,33.64,"32,490","36,140","44,240","57,440","69,970",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"1,600",6.6,1.469,1.00,27.48,"57,160",2.8,14.82,19.66,26.43,33.74,40.62,"30,820","40,900","54,970","70,180","84,480",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,680,7.5,0.625,1.06,*,"143,410",28.7,*,*,*,*,*,"41,670","47,340","107,020",#,#,,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-2012,Commercial Pilots,detailed,300,27.4,0.272,0.94,*,"57,140",14.1,*,*,*,*,*,"32,910","35,180","38,980","63,250","99,040",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-2022,Airfield Operations Specialists,detailed,40,4.5,0.032,0.56,30.97,"64,410",6.4,18.53,26.54,33.09,36.38,38.47,"38,540","55,190","68,820","75,660","80,010",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-2031,Flight Attendants,detailed,730,0.3,0.666,0.85,*,*,*,*,*,*,*,*,*,*,*,*,*,,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3021,"Bus Drivers, Transit and Intercity",detailed,"1,500",47.0,1.374,1.12,20.88,"43,440",8.0,11.35,13.85,22.30,27.63,29.83,"23,600","28,800","46,390","57,480","62,040",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3022,"Bus Drivers, School or Special Client",detailed,"3,540",5.7,3.249,0.89,16.75,"34,830",2.0,12.59,14.53,16.78,18.85,21.88,"26,190","30,230","34,910","39,210","45,510",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3031,Driver/Sales Workers,detailed,"4,070",24.6,3.739,1.23,14.64,"30,450",4.8,9.40,9.55,13.50,17.97,22.46,"19,540","19,870","28,090","37,370","46,710",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"11,450",5.3,10.518,0.86,20.35,"42,330",1.4,15.41,17.26,20.21,22.98,26.34,"32,040","35,910","42,030","47,800","54,780",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3033,Light Truck or Delivery Services Drivers,detailed,"6,360",8.9,5.840,0.97,17.01,"35,390",4.8,10.13,11.77,14.65,19.75,29.36,"21,080","24,480","30,470","41,070","61,070",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3041,Taxi Drivers and Chauffeurs,detailed,940,18.1,0.863,0.66,12.06,"25,090",3.8,9.47,9.69,11.12,13.28,14.95,"19,700","20,160","23,130","27,620","31,090",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3099,"Motor Vehicle Operators, All Other",detailed,"1,280",23.8,1.174,2.99,14.02,"29,160",4.1,9.43,9.81,11.72,16.75,22.24,"19,620","20,410","24,390","34,850","46,250",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,50,20.6,0.046,1.41,26.83,"55,800",11.1,15.63,20.67,25.07,30.69,38.00,"32,510","42,990","52,150","63,840","79,040",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-5011,Sailors and Marine Oilers,detailed,220,46.0,0.206,0.93,27.57,"57,340",3.4,15.98,25.49,28.44,32.54,35.91,"33,240","53,030","59,160","67,690","74,680",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,210,25.7,0.189,0.79,37.25,"77,480",4.6,20.49,32.08,38.00,43.50,47.54,"42,620","66,730","79,040","90,470","98,880",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-5022,Motorboat Operators,detailed,100,44.0,0.091,3.44,21.07,"43,830",8.4,15.70,16.99,19.32,24.65,29.25,"32,650","35,350","40,180","51,270","60,840",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-5031,Ship Engineers,detailed,**,**,**,**,31.14,"64,760",8.8,11.51,24.82,29.68,38.48,50.04,"23,930","51,620","61,730","80,040","104,080",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-6021,Parking Lot Attendants,detailed,570,15.3,0.525,0.50,10.56,"21,970",2.7,9.43,9.57,10.10,11.29,12.01,"19,610","19,910","21,000","23,490","24,990",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-6031,Automotive and Watercraft Service Attendants,detailed,"2,670",14.4,2.454,3.08,12.70,"26,410",2.0,9.70,10.59,12.16,14.11,16.50,"20,170","22,030","25,300","29,350","34,320",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-6041,Traffic Technicians,detailed,70,15.9,0.061,1.26,23.77,"49,440",4.8,15.78,17.25,24.54,28.23,30.66,"32,820","35,890","51,030","58,710","63,770",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-6051,Transportation Inspectors,detailed,140,19.7,0.131,0.70,34.08,"70,890",13.2,10.70,24.40,35.55,47.94,56.39,"22,260","50,750","73,950","99,720","117,300",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-6099,"Transportation Workers, All Other",detailed,350,22.7,0.319,1.16,14.44,"30,040",11.1,9.41,9.55,10.92,14.76,28.01,"19,580","19,860","22,710","30,700","58,260",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7011,Conveyor Operators and Tenders,detailed,180,25.0,0.168,0.70,19.99,"41,570",8.7,10.96,14.68,19.02,26.31,28.86,"22,790","30,540","39,570","54,730","60,020",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7021,Crane and Tower Operators,detailed,390,12.9,0.360,1.07,28.20,"58,660",5.3,19.51,21.66,26.53,34.23,40.20,"40,570","45,050","55,190","71,200","83,610",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7032,Excavating and Loading Machine and Dragline Operators,detailed,210,19.0,0.191,0.53,28.58,"59,440",7.8,17.48,20.89,27.97,35.55,38.65,"36,350","43,450","58,170","73,940","80,390",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7041,Hoist and Winch Operators,detailed,40,36.1,0.039,1.84,30.49,"63,430",8.0,15.82,20.93,27.11,37.12,55.15,"32,920","43,540","56,390","77,210","114,710",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7051,Industrial Truck and Tractor Operators,detailed,"5,290",5.7,4.862,1.24,18.32,"38,110",2.2,12.08,14.54,18.02,21.81,24.39,"25,130","30,240","37,490","45,360","50,730",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7061,Cleaners of Vehicles and Equipment,detailed,"2,780",10.6,2.550,1.04,12.70,"26,410",2.4,9.77,10.50,11.73,13.85,17.08,"20,320","21,840","24,390","28,800","35,530",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"17,920",4.3,16.461,0.91,14.07,"29,260",1.7,9.67,10.60,12.68,16.29,20.14,"20,100","22,040","26,370","33,890","41,880",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7063,Machine Feeders and Offbearers,detailed,770,16.8,0.707,0.97,13.28,"27,610",2.7,9.50,10.10,12.00,16.05,18.42,"19,760","21,010","24,970","33,390","38,310",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7064,"Packers and Packagers, Hand",detailed,"4,660",7.7,4.276,0.83,12.61,"26,230",1.9,9.42,9.69,11.14,13.95,19.47,"19,600","20,150","23,180","29,010","40,500",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,**,**,**,**,23.71,"49,310",26.0,11.56,15.24,18.96,34.74,37.88,"24,040","31,700","39,430","72,260","78,790",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7081,Refuse and Recyclable Material Collectors,detailed,870,24.0,0.800,0.97,21.10,"43,880",6.9,11.05,17.87,22.07,25.85,28.99,"22,970","37,170","45,910","53,770","60,300",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7121,"Tank Car, Truck, and Ship Loaders",detailed,240,29.7,0.221,2.55,22.83,"47,490",10.4,11.71,16.21,21.65,27.15,30.73,"24,360","33,710","45,030","56,480","63,910",,
2015,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-7199,"Material Moving Workers, All Other",detailed,330,21.8,0.305,1.93,20.55,"42,750",6.2,10.61,13.74,19.13,26.33,31.10,"22,080","28,580","39,780","54,760","64,700",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",00-0000,All Occupations,total,"1,056,200",1.1,1000.000,1.00,24.38,"50,710",1.2,9.70,12.58,18.88,29.96,45.41,"20,170","26,160","39,270","62,330","94,440",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-0000,Management Occupations,major,"67,640",2.7,64.037,1.28,50.29,"104,600",1.2,22.67,31.30,44.67,61.65,85.44,"47,160","65,100","92,920","128,220","177,720",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-1011,Chief Executives,detailed,"1,740",7.9,1.651,0.91,96.29,"200,290",4.8,45.57,63.77,#,#,#,"94,780","132,640",#,#,#,,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-1021,General and Operations Managers,detailed,"17,520",2.7,16.586,1.09,51.85,"107,840",1.8,20.53,29.83,43.47,65.03,#,"42,700","62,050","90,410","135,260",#,,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-1031,Legislators,detailed,40,8.5,0.039,0.10,*,"80,090",21.5,*,*,*,*,*,"19,420","20,030","54,520","101,640",#,,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-2011,Advertising and Promotions Managers,detailed,**,**,**,**,38.52,"80,110",5.7,24.39,27.04,32.90,45.07,59.36,"50,740","56,250","68,430","93,740","123,470",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-2021,Marketing Managers,detailed,"3,250",7.6,3.075,2.25,52.74,"109,690",3.0,26.16,35.54,49.18,66.89,83.95,"54,410","73,910","102,290","139,140","174,610",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-2022,Sales Managers,detailed,"4,180",4.9,3.958,1.49,56.50,"117,530",2.6,27.44,35.34,50.98,70.80,#,"57,070","73,510","106,040","147,270",#,,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-2031,Public Relations and Fundraising Managers,detailed,960,10.5,0.906,2.15,41.13,"85,550",2.5,24.15,30.45,37.65,49.36,64.31,"50,230","63,330","78,320","102,680","133,760",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3011,Administrative Services Managers,detailed,"2,070",4.4,1.963,0.99,38.82,"80,750",1.6,20.96,26.77,35.93,47.23,58.86,"43,600","55,680","74,740","98,230","122,430",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3021,Computer and Information Systems Managers,detailed,"3,530",9.0,3.343,1.37,56.75,"118,050",1.6,35.23,43.63,54.58,68.02,82.08,"73,270","90,760","113,530","141,490","170,730",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3031,Financial Managers,detailed,"4,740",4.7,4.491,1.17,52.99,"110,220",2.6,27.78,36.33,47.90,62.82,84.05,"57,780","75,570","99,630","130,660","174,830",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3051,Industrial Production Managers,detailed,"1,810",7.0,1.717,1.39,45.20,"94,030",2.2,26.42,33.17,41.80,53.18,69.86,"54,950","69,000","86,940","110,610","145,310",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3061,Purchasing Managers,detailed,**,**,**,**,45.93,"95,540",2.3,25.95,33.84,43.35,58.26,70.44,"53,980","70,380","90,160","121,180","146,510",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3071,"Transportation, Storage, and Distribution Managers",detailed,"1,240",16.2,1.170,1.49,44.46,"92,470",5.1,21.83,31.79,40.39,54.02,68.65,"45,400","66,110","84,020","112,350","142,790",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3111,Compensation and Benefits Managers,detailed,110,13.2,0.100,0.82,46.69,"97,110",2.9,26.24,35.74,45.50,56.19,69.05,"54,570","74,340","94,640","116,880","143,620",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3121,Human Resources Managers,detailed,**,**,**,**,49.05,"102,030",2.6,25.35,31.74,44.96,61.10,74.54,"52,730","66,020","93,510","127,090","155,040",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-3131,Training and Development Managers,detailed,280,18.3,0.264,1.20,48.92,"101,760",3.8,27.99,36.84,48.83,59.64,69.95,"58,220","76,630","101,570","124,060","145,500",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,120,40.9,0.109,3.42,26.99,"56,140",25.3,9.14,9.20,25.43,35.60,58.03,"19,010","19,130","52,900","74,060","120,710",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9021,Construction Managers,detailed,"3,090",9.2,2.925,1.74,44.96,"93,520",4.0,25.92,33.03,42.57,54.47,69.60,"53,910","68,690","88,530","113,290","144,770",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,440,17.5,0.420,1.20,19.86,"41,310",4.1,12.58,15.46,18.42,22.19,26.19,"26,160","32,150","38,300","46,150","54,470",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9032,"Education Administrators, Elementary and Secondary School",detailed,"1,710",5.3,1.622,0.95,*,"99,970",1.6,*,*,*,*,*,"71,850","88,480","103,760","116,070","123,780",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9033,"Education Administrators, Postsecondary",detailed,890,19.3,0.844,0.87,46.73,"97,200",4.5,22.39,29.17,41.31,57.09,79.72,"46,580","60,660","85,920","118,740","165,820",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9039,"Education Administrators, All Other",detailed,430,16.4,0.403,1.70,34.92,"72,630",8.9,20.64,25.05,30.19,39.00,51.14,"42,930","52,110","62,790","81,130","106,370",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9041,Architectural and Engineering Managers,detailed,"2,780",20.5,2.628,1.98,67.52,"140,440",4.2,45.74,54.16,64.34,76.24,#,"95,140","112,660","133,830","158,570",#,,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9051,Food Service Managers,detailed,"2,090",11.1,1.981,1.35,24.78,"51,540",3.7,13.52,18.11,23.37,28.96,38.12,"28,120","37,670","48,600","60,230","79,300",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9061,Funeral Service Managers,detailed,**,**,**,**,38.00,"79,040",19.2,20.29,23.60,28.87,47.59,71.15,"42,200","49,080","60,050","98,980","147,990",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9081,Lodging Managers,detailed,140,26.2,0.132,0.56,22.49,"46,780",5.6,14.35,16.36,19.10,24.70,35.86,"29,850","34,020","39,720","51,370","74,590",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9111,Medical and Health Services Managers,detailed,"2,420",3.7,2.290,1.00,58.53,"121,740",6.3,28.00,36.06,49.50,68.90,#,"58,230","75,010","102,970","143,300",#,,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9121,Natural Sciences Managers,detailed,590,8.2,0.559,1.42,58.85,"122,410",5.4,39.28,45.78,53.05,63.62,86.67,"81,710","95,230","110,350","132,320","180,270",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9131,Postmasters and Mail Superintendents,detailed,60,0.0,0.058,0.44,35.28,"73,390",1.5,25.78,31.22,34.92,38.45,45.09,"53,620","64,940","72,640","79,970","93,790",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9141,"Property, Real Estate, and Community Association Managers",detailed,"1,740",9.9,1.649,1.30,33.96,"70,640",8.8,17.41,21.99,27.66,39.68,53.51,"36,210","45,740","57,540","82,530","111,300",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9151,Social and Community Service Managers,detailed,"1,540",7.2,1.461,1.69,31.33,"65,170",3.7,18.51,22.82,28.66,36.67,48.04,"38,500","47,470","59,620","76,280","99,920",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9161,Emergency Management Directors,detailed,50,5.8,0.043,0.59,39.75,"82,680",3.0,26.34,30.77,40.01,46.71,56.26,"54,790","64,000","83,230","97,160","117,030",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9199,"Managers, All Other",detailed,"4,840",4.3,4.584,1.71,45.83,"95,330",1.3,25.14,33.05,43.45,55.99,70.06,"52,290","68,740","90,380","116,450","145,730",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-0000,Business and Financial Operations Occupations,major,"56,660",2.8,53.642,1.06,32.81,"68,240",1.1,17.59,23.08,30.14,39.42,50.96,"36,580","48,000","62,690","82,000","106,000",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,40,18.5,0.036,0.43,26.02,"54,120",6.4,17.95,20.18,22.52,31.67,40.59,"37,340","41,970","46,840","65,870","84,440",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,"1,660",15.5,1.568,1.92,25.88,"53,840",3.3,14.02,18.66,25.11,31.65,38.26,"29,160","38,820","52,230","65,840","79,570",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,"2,610",7.5,2.468,1.16,29.24,"60,810",1.3,19.22,22.62,28.10,35.08,42.26,"39,970","47,060","58,450","72,960","87,900",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,"2,440",13.6,2.306,1.17,34.58,"71,920",2.3,23.20,27.94,34.29,40.95,46.20,"48,250","58,110","71,320","85,170","96,090",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1032,"Insurance Appraisers, Auto Damage",detailed,50,40.8,0.049,0.49,32.18,"66,930",3.3,25.89,28.85,32.63,35.84,37.89,"53,840","60,020","67,870","74,550","78,820",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1041,Compliance Officers,detailed,"1,540",7.9,1.456,0.80,32.48,"67,560",2.6,19.70,24.68,30.77,38.74,47.47,"40,970","51,340","63,990","80,590","98,740",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1051,Cost Estimators,detailed,"2,610",11.6,2.469,1.60,29.93,"62,260",3.6,13.88,21.61,30.70,37.70,45.12,"28,880","44,940","63,850","78,420","93,840",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1071,Human Resources Specialists,detailed,"4,010",5.2,3.796,1.12,29.61,"61,580",1.2,17.00,21.39,27.65,36.55,45.42,"35,370","44,490","57,510","76,020","94,470",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1075,Labor Relations Specialists,detailed,"1,010",20.1,0.953,1.61,33.08,"68,800",12.3,11.23,22.38,30.29,48.19,56.55,"23,360","46,550","63,010","100,240","117,630",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1081,Logisticians,detailed,**,**,**,**,34.26,"71,260",5.7,20.08,23.71,32.16,38.74,53.96,"41,760","49,320","66,900","80,580","112,240",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1111,Management Analysts,detailed,"3,510",8.9,3.319,0.76,41.79,"86,910",3.4,23.61,30.13,37.87,50.39,68.20,"49,110","62,680","78,780","104,800","141,850",,
2014,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",13-1121,"Meeting, Convention, and Event Planners",detailed,730,11.0,0.688,1.19,21.92,"45,590",2.4,14.46,17.24,21.35,26.09,29.66,"30,070","35,850","44,410","54,270","61,690",,
